,Mg Loading,K Loading,Ca Loading,Sc Loading,Cr Loading,Mn Loading,Fe Loading,Co Loading,Ni Loading,Cu Loading,Zn Loading,Sr Loading,Y Loading,Mo Loading,Ru Loading,Rh Loading,Pd Loading,In Loading,Hf Loading,W Loading,Re Loading,Os Loading,Ir Loading,Pt Loading,Bi Loading,reactor_number,temperature,space_velocity,ammonia_concentration,standard error,n_averaged,n_elements,Atomic Number_mean,Atomic Number_mad,Atomic Volume_wtavg,Atomic Weight_wtavg,Boiling Temperature_wtavg,Periodic Table Column_mean,Periodic Table Column_mad,Covalent Radius_wtavg,Density_wtavg,Dipole Polarizability_wtavg,Electron Affinity_wtavg,Electronegativity_wtavg,Fusion Enthalpy_wtavg,GS Bandgap_wtavg,GS Energy_wtavg,Heat Capacity (Mass)_wtavg,Heat Capacity (Molar)_wtavg,Heat Fusion_wtavg,First Ionization Energy_wtavg,Second Ionization Energy_wtavg,Third Ionization Energy_wtavg,Fourth Ionization Energy_wtavg,Fifth Ionization Energy_wtavg,Sixth Ionization Energy_wtavg,Seventh Ionization Energy_wtavg,Eighth Ionization Energy_wtavg,IsAlkali_mean,IsAlkali_mad,IsDBlock_mean,IsDBlock_mad,IsFBlock_mean,IsFBlock_mad,IsMetal_mean,IsMetal_mad,IsMetalloid_mean,IsMetalloid_mad,IsNonmetal_mean,IsNonmetal_mad,Melting Temperature_wtavg,Mendeleev Number_mean,Mendeleev Number_mad,Number d-shell Unfilled Electrons_mean,Number d-shell Unfilled Electrons_mad,Number d-shell Valance Electrons_mean,Number d-shell Valance Electrons_mad,Number f-shell Unfilled Electrons_mean,Number f-shell Unfilled Electrons_mad,Number f-shell Valance Electrons_mean,Number f-shell Valance Electrons_mad,Number p-shell Unfilled Electrons_mean,Number p-shell Unfilled Electrons_mad,Number p-shell Valance Electrons_mean,Number p-shell Valance Electrons_mad,Number s-shell Unfilled Electrons_mean,Number s-shell Unfilled Electrons_mad,Number s-shell Valance Electrons_mean,Number s-shell Valance Electrons_mad,Number Unfilled Electrons_mean,Number Unfilled Electrons_mad,Number Valence Electrons_mean,Number Valence Electrons_mad,Polarizability_wtavg,Periodic Table Row_mean,Periodic Table Row_mad,Zunger Pseudopotential (d)_mean,Zunger Pseudopotential (d)_mad,Zunger Pseudopotential (p)_mean,Zunger Pseudopotential (p)_mad,Zunger Pseudopotential (pi)_mean,Zunger Pseudopotential (pi)_mad,Zunger Pseudopotential (s)_mean,Zunger Pseudopotential (s)_mad,Zunger Pseudopotential (sigma)_mean,Zunger Pseudopotential (sigma)_mad,phi_mean,phi_mad,Conductivity_wtavg,Measured Conversion,Element Dictionary,kmeans
85_350_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,350.0,2271.25,0.98,0.001356395,3.0,3.0,35.0,10.666666666666666,60.398680005,54.27185,1910.3125,5.0,2.6666666666666665,189.25,3603.875,35.0225,59.787499999999994,1.1625,11.329375,0.0,-3.2250303147499997,0.6280625,28.215000000000003,11.329375,5.0788681,27.875,41.38825,48.582499999999996,65.40062499999999,78.85172500000002,96.024,125.13499999999999,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,922.21,36.333333333333336,22.222222222222218,2.6666666666666665,1.777777777777778,4.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.6666666666666665,1.777777777777778,5.0,2.6666666666666665,35.0225,4.666666666666667,0.44444444444444436,0.4366666666666667,0.04444444444444443,1.7033333333333331,0.2977777777777777,0.40166666666666667,0.13888888888888887,1.3016666666666667,0.15888888888888894,3.0050000000000003,0.4566666666666667,4.1000000000000005,1.2333333333333334,107.4375,0.36727144,"dict_items([('Ru', 3), ('Mo', 1.0), ('K', 12)])",1
116_400_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,5.0,400.0,1832.8,1.03125,0.004323722,5.0,2.0,60.0,16.0,13.77578604,145.64999999999998,4854.0,8.0,0.0,145.0,17480.0,9.05,103.69999999999999,2.2,48.22,0.0,-10.20766878,0.184,24.38,48.22,7.899365,8.38,14.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2956.5,56.5,0.5,3.5,0.5,6.5,0.5,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,0.5,4.0,0.0,15.0,7.0,9.05,5.5,0.5,0.49649999999999994,0.04649999999999996,1.47,0.010000000000000009,0.3125,0.0025000000000000022,1.1575,0.012499999999999956,2.6275,0.022499999999999964,5.4,0.0,102.3,0.9475737870000001,"dict_items([('Ru', 2), ('Os', 2.0)])",0
33_400_0,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,400.0,2368.054187,0.9613804440000001,0.011038188,6.0,3.0,25.0,12.666666666666666,60.881268280625,49.7934125,1688.5,3.6666666666666665,2.888888888888889,188.4375,3070.0,34.895416666875,55.293749999999996,1.109375,9.516875,0.0,-2.6435405985000004,0.6763125,28.2655625,9.516875,5.1134809125,27.804704375,44.70160625,52.511593749999996,70.824375,86.22250000000001,102.23375,132.7825,0.6666666666666666,0.4444444444444445,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,798.8975,42.333333333333336,26.222222222222218,1.0,1.3333333333333333,2.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,1.6666666666666667,1.5555555555555556,3.6666666666666665,2.888888888888889,34.895416666875,4.0,0.6666666666666666,0.41000000000000003,0.04000000000000001,1.58,0.38000000000000006,0.385,0.15,1.195,0.23,2.775,0.61,3.7000000000000006,1.1333333333333335,108.5625,0.942337821,"dict_items([('Ru', 3), ('Mg', 1.0), ('K', 12)])",1
42_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,250.0,1992.775,1.0743310209999999,0.00942257,7.0,3.0,30.333333333333332,9.11111111111111,59.785381493125,46.6456125,1647.8125,6.333333333333333,3.555555555555556,184.625,3085.375,34.2975,63.631249999999994,1.110625,7.440625,0.0,-2.4377552397500004,0.665875,28.591875,7.440625,5.147991225,28.1766575,42.732,55.97624999999999,76.25625,94.80000000000001,113.1075,146.535,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,739.335,40.0,24.666666666666668,1.6666666666666667,1.111111111111111,5.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,2.3333333333333335,1.1111111111111112,6.333333333333333,3.555555555555556,34.2975,4.333333333333333,0.44444444444444436,0.3383333333333334,0.09555555555555555,1.61,0.36000000000000004,0.395,0.14333333333333334,1.215,0.2166666666666667,2.8249999999999997,0.5766666666666665,4.283333333333334,1.3555555555555554,101.23125,0.10292033800000001,"dict_items([('Ru', 1), ('Ni', 3.0), ('K', 12)])",1
25_450_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,450.0,1975.0,0.95721393,0.002203101,3.0,1.0,44.0,0.0,13.56787441,101.07,4423.0,8.0,0.0,146.0,12370.0,9.6,101.3,2.2,38.59,0.0,-9.19463357,0.23800000000000002,24.06,38.59,7.3605,16.76,28.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2607.0,56.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,8.0,0.0,9.6,5.0,0.0,0.45,0.0,1.46,0.0,0.315,0.0,1.145,0.0,2.605,0.0,5.4,0.0,117.0,0.99550301,"dict_items([('Ru', 4)])",0
62_350_0,0.0,0.12,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,350.0,2552.3503739999996,1.0403726709999999,0.00828368,3.0,3.0,28.0,10.666666666666666,61.70804667625001,47.576964000000004,1714.75,4.0,2.6666666666666665,191.75,2561.375,35.8475,51.224999999999994,1.06,8.3375,0.0,-2.75817311725,0.6685,28.3975,8.3375,4.995746225,27.41747125,41.0078325,54.868674999999996,73.45125,88.38500000000002,105.42,135.92249999999999,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,805.0225,23.333333333333332,21.777777777777775,4.0,3.3333333333333335,2.6666666666666665,2.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,4.666666666666667,2.8888888888888893,4.0,2.6666666666666665,35.8475,4.333333333333333,0.44444444444444436,0.37666666666666665,0.04888888888888889,1.7133333333333336,0.29111111111111115,0.4116666666666666,0.1322222222222222,1.3016666666666667,0.15888888888888894,3.015,0.45,3.6333333333333333,1.1777777777777778,93.475,0.926110439,"dict_items([('Ru', 2), ('Sc', 2.0), ('K', 12)])",1
77_400_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,10.0,400.0,2433.2,1.063311688,0.004080914000000001,3.0,3.0,48.666666666666664,22.888888888888886,63.01731519625,68.080025,1556.5,8.0,4.666666666666667,189.0,3410.75,33.6725,60.3625,1.1425,7.96325,0.0,-2.469195781,0.61275,28.3975,7.96325,5.086247475,27.905375,41.10825,51.345,68.995,85.5875,88.17,116.16,0.3333333333333333,0.4444444444444445,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,646.3225,48.333333333333336,30.222222222222218,1.0,1.3333333333333333,5.666666666666667,3.7777777777777772,0.0,0.0,4.666666666666667,6.222222222222222,1.0,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,2.6666666666666665,1.1111111111111112,12.666666666666666,10.888888888888888,33.6725,5.0,0.6666666666666666,0.41933333333333334,0.03288888888888888,1.5623333333333331,0.3917777777777777,0.36066666666666664,0.1662222222222222,1.2016666666666667,0.22555555555555554,2.764,0.6173333333333333,3.9333333333333336,1.1222222222222225,92.48625,0.632478765,"dict_items([('Ru', 2), ('Bi', 2.0), ('K', 12)])",1
90_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,10.0,300.0,2540.703518,0.93,0.013594981,2.0,3.0,46.666666666666664,20.22222222222222,60.38674387375001,71.6812875,1931.875,6.0,3.3333333333333335,187.8125,5645.125,34.4475,70.94375,1.165,11.873125,0.0,-3.05691527975,0.6071875,28.410000000000004,11.873125,5.3968449750000005,24.77,36.133875,45.6825,61.995,74.55000000000001,88.17,116.16,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,928.8975,39.666666666666664,24.444444444444446,2.0,1.3333333333333333,4.666666666666667,3.1111111111111107,0.0,0.0,4.666666666666667,6.222222222222222,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,2.6666666666666665,1.1111111111111112,10.666666666666666,8.222222222222221,34.4475,5.0,0.6666666666666666,0.4486666666666667,0.05244444444444444,1.6926666666666665,0.30488888888888876,0.41100000000000003,0.13266666666666668,1.2816666666666665,0.1722222222222222,2.9743333333333335,0.4771111111111111,4.3999999999999995,1.4333333333333336,111.75,0.16996720699999998,"dict_items([('Ru', 1), ('Ir', 3.0), ('K', 12)])",1
119_350_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,350.0,2283.960396,1.0359589040000001,0.008379995999999999,6.0,2.0,44.5,0.5,13.64669211,101.98775,4195.5,8.5,0.5,144.0,12410.0,9.1,105.5,2.24,32.59,0.0,-8.224139545,0.2405,24.52,32.59,7.4097,17.42,29.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2422.0,57.5,1.5,2.5,0.5,7.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.5,0.5,8.5,0.5,9.1,5.0,0.0,0.435,0.015000000000000013,1.435,0.025000000000000022,0.3075,0.007500000000000007,1.1275,0.01749999999999996,2.5625,0.04249999999999998,5.4,0.0,133.5,0.459414869,"dict_items([('Ru', 2), ('Rh', 2.0)])",0
65_450_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,2279.15,1.152512998,0.0050173959999999995,3.0,3.0,36.0,11.333333333333334,60.297571537500005,54.820662500000005,1822.875,6.0,3.3333333333333335,188.25,3744.5,34.6975,62.675,1.175,9.898750000000001,0.0,-2.879189671,0.627875,28.330000000000002,9.898750000000001,5.1079224750000005,28.0775,41.79575,45.6825,61.995,74.55000000000001,88.17,116.16,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,857.8975,39.333333333333336,24.222222222222218,1.6666666666666667,1.111111111111111,5.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.6666666666666665,1.1111111111111112,6.0,3.3333333333333335,34.6975,4.666666666666667,0.44444444444444436,0.41333333333333333,0.02888888888888889,1.6733333333333331,0.3177777777777777,0.4083333333333334,0.13444444444444445,1.265,0.18333333333333326,2.938333333333333,0.501111111111111,4.3500000000000005,1.4000000000000001,110.25,0.984546653,"dict_items([('Ru', 2), ('Rh', 2.0), ('K', 12)])",1
33_250_1,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,250.0,2259.4,1.048951049,0.020788681,8.0,3.0,25.0,12.666666666666666,60.881268280625,49.7934125,1688.5,3.6666666666666665,2.888888888888889,188.4375,3070.0,34.895416666875,55.293749999999996,1.109375,9.516875,0.0,-2.6435405985000004,0.6763125,28.2655625,9.516875,5.1134809125,27.804704375,44.70160625,52.511593749999996,70.824375,86.22250000000001,102.23375,132.7825,0.6666666666666666,0.4444444444444445,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,798.8975,42.333333333333336,26.222222222222218,1.0,1.3333333333333333,2.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,1.6666666666666667,1.5555555555555556,3.6666666666666665,2.888888888888889,34.895416666875,4.0,0.6666666666666666,0.41000000000000003,0.04000000000000001,1.58,0.38000000000000006,0.385,0.15,1.195,0.23,2.775,0.61,3.7000000000000006,1.1333333333333335,108.5625,0.494571816,"dict_items([('Ru', 3), ('Mg', 1.0), ('K', 12)])",1
58_400_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,14.0,400.0,2248.3080809999997,1.064773736,0.025056977999999997,3.0,3.0,45.0,18.0,60.82166941125001,59.429975,1908.0625,4.333333333333333,2.444444444444444,190.5625,3793.25,35.235,55.293749999999996,1.1087500000000001,10.686875,0.0,-3.1692922875625005,0.621375,28.319375,10.686875,5.0621581,27.802500000000002,41.148875000000004,47.765625,61.995,74.55000000000001,88.17,116.16,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,897.835,34.666666666666664,21.11111111111111,3.6666666666666665,2.888888888888889,3.0,2.6666666666666665,0.0,0.0,4.666666666666667,6.222222222222222,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,4.333333333333333,2.444444444444444,9.0,6.0,35.235,5.0,0.6666666666666666,0.4833333333333334,0.0977777777777778,1.7400000000000002,0.2733333333333334,0.4116666666666666,0.1322222222222222,1.3283333333333334,0.1411111111111111,3.0683333333333334,0.4144444444444444,3.75,1.1,100.25,0.894594652,"dict_items([('Ru', 3), ('Hf', 1.0), ('K', 12)])",1
17_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,250.0,2354.2,1.015100671,0.007463194,8.0,3.0,30.666666666666668,8.88888888888889,59.952004772500004,47.555475,1650.4375,6.666666666666667,3.7777777777777772,186.125,3087.625,34.175625,64.83125,1.10875,6.713125,0.0,-2.087942161625,0.6548125,28.286250000000003,6.713125,5.164224975000001,28.574825,43.0415625,56.44125,76.9575,93.86250000000001,114.2325,147.285,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,669.9168749999999,41.0,25.333333333333332,1.0,1.3333333333333333,5.666666666666667,3.7777777777777772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.3333333333333333,6.666666666666667,3.7777777777777772,34.175625,4.333333333333333,0.44444444444444436,0.33499999999999996,0.10000000000000002,1.5899999999999999,0.3733333333333333,0.40166666666666667,0.13888888888888887,1.1883333333333332,0.23444444444444443,2.778333333333333,0.6077777777777776,4.033333333333334,1.1888888888888889,159.375,0.043898624000000004,"dict_items([('Ru', 1), ('Cu', 3.0), ('K', 12)])",1
39_300_0,0.0,0.12,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300.0,2083.431373,1.068773234,0.018088359,3.0,3.0,29.333333333333332,9.777777777777777,60.023772748750005,45.941483437500004,1488.0625,5.333333333333333,2.8888888888888893,187.4375,2815.75,34.785,42.631249999999994,1.043125,6.58375,0.0,-3.08917536725,0.6724375,28.63875,6.58375,5.109407475,27.7025,42.446625,55.2825,75.57,92.47500000000001,110.5205625,152.62875,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,700.1475,37.0,22.666666666666668,2.6666666666666665,1.777777777777778,4.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,3.3333333333333335,1.5555555555555554,5.333333333333333,2.8888888888888893,34.785,4.333333333333333,0.44444444444444436,0.35000000000000003,0.07999999999999999,1.6133333333333333,0.35777777777777775,0.38833333333333336,0.14777777777777779,1.2249999999999999,0.20999999999999996,2.8383333333333334,0.5677777777777777,4.033333333333334,1.1888888888888889,85.651875,0.274478783,"dict_items([('Ru', 1), ('Mn', 3.0), ('K', 12)])",1
85_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,300.0,2271.25,0.98,0.008592479,2.0,3.0,35.0,10.666666666666666,60.398680005,54.27185,1910.3125,5.0,2.6666666666666665,189.25,3603.875,35.0225,59.787499999999994,1.1625,11.329375,0.0,-3.2250303147499997,0.6280625,28.215000000000003,11.329375,5.0788681,27.875,41.38825,48.582499999999996,65.40062499999999,78.85172500000002,96.024,125.13499999999999,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,922.21,36.333333333333336,22.222222222222218,2.6666666666666665,1.777777777777778,4.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.6666666666666665,1.777777777777778,5.0,2.6666666666666665,35.0225,4.666666666666667,0.44444444444444436,0.4366666666666667,0.04444444444444443,1.7033333333333331,0.2977777777777777,0.40166666666666667,0.13888888888888887,1.3016666666666667,0.15888888888888894,3.0050000000000003,0.4566666666666667,4.1000000000000005,1.2333333333333334,107.4375,0.207592836,"dict_items([('Ru', 3), ('Mo', 1.0), ('K', 12)])",1
49_350_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,10.0,350.0,2038.517588,1.148003895,0.022335456,3.0,3.0,45.666666666666664,18.88888888888889,60.421045863125,59.76435,1967.5625,5.0,2.6666666666666665,189.75,4164.5,34.91625,60.20625,1.175,12.256250000000001,0.0,-3.357073617875,0.620625,28.228125000000002,12.256250000000001,5.1270931,27.87125,39.692625,45.6825,61.995,74.55000000000001,88.17,116.16,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,972.1475,36.666666666666664,22.444444444444446,3.0,2.0,3.6666666666666665,2.4444444444444446,0.0,0.0,4.666666666666667,6.222222222222222,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,3.6666666666666665,1.777777777777778,9.666666666666666,6.888888888888888,34.91625,5.0,0.6666666666666666,0.47000000000000003,0.08,1.7083333333333333,0.29444444444444445,0.4066666666666667,0.13555555555555557,1.3016666666666667,0.15888888888888894,3.01,0.4533333333333333,4.1499999999999995,1.2666666666666668,98.8125,0.9533346859999999,"dict_items([('Ru', 3), ('W', 1.0), ('K', 12)])",1
49_450_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,10.0,450.0,2038.517588,1.148003895,0.003156661,3.0,3.0,45.666666666666664,18.88888888888889,60.421045863125,59.76435,1967.5625,5.0,2.6666666666666665,189.75,4164.5,34.91625,60.20625,1.175,12.256250000000001,0.0,-3.357073617875,0.620625,28.228125000000002,12.256250000000001,5.1270931,27.87125,39.692625,45.6825,61.995,74.55000000000001,88.17,116.16,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,972.1475,36.666666666666664,22.444444444444446,3.0,2.0,3.6666666666666665,2.4444444444444446,0.0,0.0,4.666666666666667,6.222222222222222,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,3.6666666666666665,1.777777777777778,9.666666666666666,6.888888888888888,34.91625,5.0,0.6666666666666666,0.47000000000000003,0.08,1.7083333333333333,0.29444444444444445,0.4066666666666667,0.13555555555555557,1.3016666666666667,0.15888888888888894,3.01,0.4533333333333333,4.1499999999999995,1.2666666666666668,98.8125,0.993691922,"dict_items([('Ru', 3), ('W', 1.0), ('K', 12)])",1
74_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,300.0,2419.375,1.020408163,0.09862959800000001,4.0,3.0,33.666666666666664,9.777777777777779,65.49727415875,52.909975,1533.75,3.6666666666666665,2.888888888888889,194.875,2517.0,36.81625,49.591249999999995,1.00875,7.50375,0.0,-2.1828356810000002,0.63575,28.556250000000002,7.50375,4.887416225000001,27.1962625,43.2745,52.8075,70.945,85.9,101.42,131.4475,0.6666666666666666,0.4444444444444445,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,709.5225,22.333333333333332,22.444444444444443,1.0,1.3333333333333333,2.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,1.6666666666666667,1.5555555555555556,3.6666666666666665,2.888888888888889,36.81625,4.666666666666667,0.44444444444444436,0.4843333333333333,0.0991111111111111,1.8,0.2333333333333333,0.43166666666666664,0.11888888888888888,1.3683333333333334,0.14888888888888885,3.168333333333333,0.37555555555555564,3.35,1.366666666666667,95.925,0.688602092,"dict_items([('Ru', 2), ('Sr', 2.0), ('K', 12)])",1
108_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,250.0,2268.817734,1.054888508,0.011713691000000002,3.0,3.0,37.333333333333336,12.222222222222221,62.624389065625,57.168975,1490.125,7.333333333333333,4.222222222222222,188.0,2785.75,34.831875,48.05,1.08625,4.7801875,0.0,-1.897844750375,0.6263124999999999,28.7175,4.7801875,4.800471225000001,28.30818125,41.3895,55.8075,61.995,74.55000000000001,88.17,116.16,0.3333333333333333,0.4444444444444445,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,495.913125,44.666666666666664,27.777777777777782,1.0,1.3333333333333333,5.666666666666667,3.7777777777777772,0.0,0.0,0.0,0.0,1.6666666666666667,2.2222222222222223,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,3.3333333333333335,1.5555555555555554,7.333333333333333,4.222222222222222,34.831875,4.666666666666667,0.44444444444444436,0.39333333333333337,0.0377777777777778,1.5733333333333335,0.3844444444444444,0.365,0.16333333333333333,1.2083333333333333,0.22111111111111112,2.7816666666666663,0.6055555555555555,3.85,1.0666666666666667,99.525,0.17790611399999998,"dict_items([('Ru', 1), ('In', 3.0), ('K', 12)])",1
